,id,title,genres,TMDB_score,TMDB_vote_count,rotten_score,rotten_aud_score,revenue,release_date,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
612,9392,The Descent,"['Adventure', 'Horror']",6.9,2652,,,57051053,2005-07-08,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
613,118,Charlie and the Chocolate Factory,"['Adventure', 'Comedy', 'Family', 'Fantasy']",7.0,11387,83.0,51.0,474968763,2005-07-13,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
614,9522,Wedding Crashers,"['Comedy', 'Romance']",6.5,3359,76.0,70.0,285176741,2005-07-13,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
615,1635,The Island,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",6.7,4116,40.0,63.0,162949164,2005-07-21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
616,1696,The Devil's Rejects,"['Drama', 'Horror', 'Crime']",6.8,977,55.0,78.0,19246174,2005-07-22,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
617,10048,Stealth,"['Action', 'Science Fiction', 'War']",5.3,699,12.0,39.0,76932943,2005-07-27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
618,9913,The Skeleton Key,"['Drama', 'Horror', 'Mystery', 'Thriller']",6.6,1493,38.0,58.0,93983911,2005-07-29,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
619,11459,Sky High,"['Adventure', 'Comedy', 'Family']",6.2,1740,73.0,57.0,86369815,2005-07-29,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
620,9335,Transporter 2,"['Action', 'Thriller', 'Crime']",6.3,2568,52.0,58.0,89083229,2005-08-03,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
621,11460,Red Eye,"['Horror', 'Thriller']",6.3,1287,79.0,64.0,57891803,2005-08-04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
622,308,Broken Flowers,"['Comedy', 'Drama', 'Mystery', 'Romance']",6.9,896,87.0,70.0,46720491,2005-08-05,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
623,6519,The Dukes of Hazzard,"['Action', 'Adventure', 'Comedy']",5.5,823,14.0,47.0,110803676,2005-08-05,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,6957,The 40 Year Old Virgin,"['Comedy', 'Romance']",6.3,5033,85.0,84.0,177378645,2005-08-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
625,8292,Four Brothers,"['Action', 'Crime']",6.7,1478,52.0,80.0,92374674,2005-08-11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,8982,The Protector,"['Action', 'Crime', 'Drama', 'Thriller']",7.1,563,,,27165581,2005-08-11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
627,11453,Deuce Bigalow: European Gigolo,['Comedy'],5.0,624,9.0,33.0,22400154,2005-08-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,4442,The Brothers Grimm,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Thriller']",5.7,2093,38.0,39.0,105316267,2005-08-26,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
629,9042,The Cave,"['Action', 'Adventure', 'Horror', 'Thriller']",5.3,629,12.0,28.0,15007991,2005-08-26,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
630,1985,The Constant Gardener,"['Drama', 'Mystery', 'Thriller']",7.0,1008,84.0,82.0,82466670,2005-08-31,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
631,16320,Serenity,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",7.4,2605,82.0,91.0,38869464,2005-09-03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
632,533,Wallace & Gromit: The Curse of the Were-Rabbit,"['Adventure', 'Animation', 'Comedy', 'Family']",7.0,1878,95.0,79.0,192610372,2005-09-04,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
633,5236,Kiss Kiss Bang Bang,"['Comedy', 'Crime', 'Action']",7.2,1945,,,15785148,2005-09-05,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,9777,Proof,"['Drama', 'Mystery']",6.4,488,62.0,59.0,7535331,2005-09-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
635,1947,An Unfinished Life,['Drama'],6.8,419,52.0,67.0,18618284,2005-09-09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
636,8643,The Exorcism of Emily Rose,"['Crime', 'Drama', 'Horror', 'Thriller']",6.5,2003,44.0,60.0,145166804,2005-09-09,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
637,142,Brokeback Mountain,"['Drama', 'Romance']",7.8,5057,87.0,82.0,178043761,2005-09-10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
638,10851,Revolver,"['Drama', 'Thriller', 'Crime', 'Mystery']",6.3,931,15.0,56.0,6700000,2005-09-11,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
639,7873,Harsh Times,"['Crime', 'Drama', 'Thriller', 'Action']",6.4,454,,,5967038,2005-09-11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
640,3933,Corpse Bride,"['Romance', 'Fantasy', 'Animation']",7.4,6360,84.0,77.0,117195061,2005-09-12,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
641,69,Walk the Line,"['Drama', 'Music', 'Romance']",7.5,2055,82.0,90.0,186797986,2005-09-13,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
642,340,Everything is Illuminated,"['Comedy', 'Drama']",7.3,550,67.0,89.0,2697930,2005-09-16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
643,1830,Lord of War,"['Crime', 'Drama', 'Thriller']",7.3,3291,61.0,84.0,72617068,2005-09-16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
644,3291,"Good Night, and Good Luck.","['Drama', 'History']",7.1,674,93.0,83.0,54600000,2005-09-16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
645,4348,Pride & Prejudice,"['Drama', 'Romance']",8.1,5752,86.0,89.0,121147947,2005-09-16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
646,9007,Just Like Heaven,"['Drama', 'Fantasy', 'Comedy', 'Romance']",6.9,1732,55.0,75.0,102854431,2005-09-16,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
647,9315,Flightplan,"['Thriller', 'Drama', 'Mystery']",6.4,1847,37.0,48.0,223387299,2005-09-22,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
648,59,A History of Violence,"['Drama', 'Thriller', 'Crime']",7.2,2209,87.0,76.0,60740827,2005-09-23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
649,257,Oliver Twist,"['Crime', 'Drama', 'Family']",6.7,905,61.0,63.0,42580321,2005-09-23,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
650,8066,Stay,"['Mystery', 'Thriller', 'Drama']",6.6,900,27.0,70.0,8342132,2005-09-24,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
651,16553,Little Manhattan,"['Comedy', 'Romance']",7.0,547,77.0,86.0,1117920,2005-09-26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
652,9763,Goal!,['Drama'],6.6,761,,,27610873,2005-09-29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
653,398,Capote,"['Crime', 'Drama']",7.0,1016,89.0,82.0,49327405,2005-09-30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
654,11968,Into the Blue,"['Action', 'Thriller', 'Adventure', 'Crime']",5.8,1123,21.0,57.0,44434439,2005-09-30,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
655,14375,Romanzo Criminale,"['Crime', 'Drama']",7.2,481,,,4851244,2005-09-30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
656,445,Caché,"['Mystery', 'Drama', 'Thriller']",7.1,661,89.0,78.0,36000000,2005-10-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
657,10707,The Squid and the Whale,"['Comedy', 'Drama']",7.0,631,92.0,81.0,11098131,2005-10-05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
658,9621,Elizabethtown,"['Comedy', 'Drama', 'Romance']",6.2,835,28.0,66.0,52164016,2005-10-06,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
659,16608,The Proposition,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'Western']",7.1,443,85.0,85.0,5048693,2005-10-06,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
660,7553,Waiting...,['Comedy'],6.3,522,30.0,75.0,18637690,2005-10-07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,9910,Two for the Money,"['Comedy', 'Crime', 'Drama', 'Thriller']",6.0,441,22.0,48.0,30526509,2005-10-07,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
662,9912,The World's Fastest Indian,['Drama'],7.6,444,82.0,89.0,0,2005-10-12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
663,791,The Fog,"['Horror', 'Thriller']",4.4,512,4.0,19.0,46201432,2005-10-14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
664,9923,Domino,"['Action', 'Crime']",6.0,928,18.0,56.0,22944502,2005-10-14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,8814,Doom,"['Action', 'Horror', 'Science Fiction']",5.1,1566,18.0,34.0,58072119,2005-10-20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
666,6963,The Weather Man,"['Comedy', 'Drama']",6.1,685,59.0,56.0,12482775,2005-10-20,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
667,11283,Nanny McPhee,"['Fantasy', 'Comedy', 'Family']",6.6,2338,,,123276807,2005-10-21,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
668,1656,The Legend of Zorro,"['Action', 'Adventure', 'Western']",6.1,2194,26.0,48.0,142400065,2005-10-24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
669,116,Match Point,"['Drama', 'Thriller', 'Crime', 'Romance']",7.3,3087,77.0,81.0,85306374,2005-10-26,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
670,215,Saw II,['Horror'],6.6,3732,37.0,59.0,152925093,2005-10-28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
671,8274,American Pie Presents: Band Camp,['Comedy'],5.5,1597,17.0,50.0,0,2005-10-30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,25,Jarhead,"['Drama', 'War']",6.6,2020,61.0,68.0,97076152,2005-11-04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
673,9982,Chicken Little,"['Animation', 'Family', 'Comedy']",5.9,2943,36.0,47.0,314432665,2005-11-04,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
674,6795,Zathura: A Space Adventure,"['Family', 'Fantasy', 'Science Fiction', 'Adventure', 'Comedy']",6.3,2388,76.0,51.0,65079104,2005-11-06,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
675,10060,Get Rich or Die Tryin',"['Drama', 'Music']",6.7,612,16.0,70.0,46442528,2005-11-09,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
676,11661,Joyeux Noel,"['Drama', 'War', 'Romance', 'History']",7.4,619,,,17709155,2005-11-09,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
677,8999,Derailed,"['Drama', 'Thriller']",6.3,718,21.0,58.0,57479076,2005-11-11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
678,674,Harry Potter and the Goblet of Fire,"['Adventure', 'Fantasy', 'Family']",7.8,15566,88.0,74.0,895921036,2005-11-16,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
679,1833,Rent,"['Drama', 'Romance']",6.8,430,46.0,83.0,31670620,2005-11-17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
680,8053,The Three Burials of Melquiades Estrada,"['Adventure', 'Crime', 'Drama', 'Mystery', 'Western']",7.1,422,,,12036149,2005-11-17,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
681,231,Syriana,"['Drama', 'Thriller']",6.4,974,73.0,67.0,93974620,2005-11-23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
682,13499,"Yours, Mine & Ours","['Comedy', 'Family', 'Romance']",6.1,645,6.0,51.0,72028752,2005-11-23,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
683,8202,Æon Flux,"['Science Fiction', 'Action', 'Thriller']",5.6,1596,,,53321673,2005-11-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
684,9687,Keeping Mum,['Comedy'],6.7,403,,,18564702,2005-12-02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,1904,Memoirs of a Geisha,"['Drama', 'Romance', 'History']",7.7,2095,35.0,83.0,162242962,2005-12-06,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
686,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","['Adventure', 'Family', 'Fantasy']",7.1,7891,76.0,,745013115,2005-12-07,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
687,254,King Kong,"['Adventure', 'Drama', 'Action']",6.8,6017,84.0,50.0,562363449,2005-12-12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
688,9043,The Family Stone,"['Comedy', 'Drama', 'Romance']",6.2,628,53.0,63.0,92000000,2005-12-14,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
689,10982,Hoodwinked!,"['Animation', 'Comedy', 'Family']",6.2,1320,,,51053787,2005-12-16,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
690,7552,Fun with Dick and Jane,['Comedy'],6.2,1738,50.0,51.0,202026112,2005-12-21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,9641,Cheaper by the Dozen 2,"['Comedy', 'Family', 'Adventure']",6.1,1580,6.0,57.0,129181830,2005-12-21,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
692,11227,Angel-A,"['Romance', 'Comedy', 'Drama', 'Fantasy']",6.8,466,45.0,74.0,9995168,2005-12-21,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
693,2800,Rumor Has It...,['Comedy'],5.6,834,19.0,41.0,88933562,2005-12-22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,612,Munich,"['Drama', 'Action', 'History', 'Thriller']",7.1,1831,78.0,83.0,130358911,2005-12-23,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
695,11400,The New World,"['Drama', 'History', 'Romance']",6.5,823,62.0,58.0,30536013,2005-12-25,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
696,14784,The Fall,"['Adventure', 'Fantasy', 'Drama']",7.6,898,61.0,85.0,3669465,2006-01-01,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
697,14202,The Painted Veil,"['Romance', 'Drama']",7.3,820,74.0,85.0,26910847,2006-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
698,7304,Running Scared,"['Action', 'Crime', 'Drama', 'Thriller']",7.0,728,41.0,79.0,9500000,2006-01-06,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
699,9900,Grandma's Boy,['Comedy'],6.7,451,16.0,85.0,6538177,2006-01-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,1690,Hostel,['Horror'],5.9,2610,61.0,53.0,81979826,2006-01-06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701,834,Underworld: Evolution,"['Fantasy', 'Action', 'Thriller']",6.5,3085,17.0,72.0,111476513,2006-01-12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
702,1523,The Last King of Scotland,['Drama'],7.5,1471,87.0,89.0,48027970,2006-01-12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
703,17379,Last Holiday,"['Adventure', 'Comedy', 'Drama']",6.9,457,55.0,67.0,38399961,2006-01-13,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
704,1969,Bandidas,"['Action', 'Comedy', 'Western', 'Crime']",6.0,838,56.0,43.0,18381890,2006-01-18,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
705,10947,High School Musical,"['Comedy', 'Drama', 'Family', 'Music', 'Romance', 'TV Movie']",6.6,3734,63.0,74.0,0,2006-01-20,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
706,1372,Blood Diamond,"['Drama', 'Thriller', 'Action']",7.5,5647,63.0,90.0,171720398,2006-01-26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
707,11565,Big Momma's House 2,"['Comedy', 'Crime']",5.8,1177,5.0,58.0,138259062,2006-01-26,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,10053,When a Stranger Calls,['Horror'],5.7,772,9.0,44.0,66966987,2006-02-03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
709,9754,Firewall,['Thriller'],5.8,689,18.0,37.0,82800000,2006-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
710,9286,Final Destination 3,"['Horror', 'Mystery']",6.1,2717,44.0,57.0,118890272,2006-02-09,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
711,12096,The Pink Panther,"['Comedy', 'Family', 'Mystery', 'Crime', 'Adventure', 'Action']",5.8,1410,21.0,51.0,158851357,2006-02-10,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
712,300,The Science of Sleep,"['Comedy', 'Drama', 'Fantasy']",7.0,514,70.0,81.0,9524340,2006-02-11,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
713,10073,Date Movie,['Comedy'],4.2,678,7.0,35.0,48548426,2006-02-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,9036,Eight Below,"['Adventure', 'Drama', 'Family']",7.0,1322,72.0,79.0,120455994,2006-02-17,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
715,33365,The Night Before the Exams,['Comedy'],6.4,884,,,0,2006-02-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,752,V for Vendetta,"['Action', 'Thriller', 'Fantasy']",7.9,11167,73.0,90.0,132511035,2006-02-23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
717,186,Lucky Number Slevin,"['Drama', 'Thriller', 'Crime', 'Mystery']",7.5,3044,51.0,87.0,56308881,2006-02-24,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
718,10025,Just My Luck,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Romance']",6.1,1476,14.0,48.0,38159905,2006-02-28,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
719,2207,16 Blocks,"['Action', 'Adventure', 'Crime', 'Thriller']",6.4,1428,56.0,57.0,65664721,2006-03-01,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
720,7985,Penelope,"['Fantasy', 'Comedy', 'Romance']",6.7,1132,53.0,73.0,21156270,2006-03-01,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
721,9920,Ultraviolet,"['Science Fiction', 'Action', 'Thriller']",5.2,1120,8.0,30.0,31070211,2006-03-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
722,14191,Aquamarine,"['Fantasy', 'Romance', 'Family', 'Comedy']",6.3,1161,51.0,61.0,23006849,2006-03-03,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
723,9904,The Wild,"['Family', 'Animation']",5.5,762,19.0,36.0,37384046,2006-03-06,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
724,10067,The Shaggy Dog,"['Comedy', 'Family']",4.9,432,26.0,39.0,61112916,2006-03-09,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
725,6877,Failure to Launch,['Comedy'],5.8,1229,24.0,52.0,128406887,2006-03-10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,9792,The Hills Have Eyes,"['Horror', 'Thriller']",6.4,2072,52.0,58.0,69623713,2006-03-10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
727,582,The Lives of Others,"['Drama', 'Thriller']",8.1,2552,92.0,96.0,70000000,2006-03-15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
728,219,Volver,"['Comedy', 'Drama', 'Romance']",7.5,1164,91.0,89.0,85582407,2006-03-16,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
729,9655,She's the Man,"['Comedy', 'Drama', 'Family', 'Romance']",6.7,2212,44.0,79.0,33889159,2006-03-17,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
730,12763,Take the Lead,"['Comedy', 'Music', 'Drama']",6.9,542,44.0,77.0,65742992,2006-03-17,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
731,388,Inside Man,"['Crime', 'Drama', 'Thriller']",7.4,4185,86.0,85.0,186003591,2006-03-17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
732,9388,Thank You for Smoking,"['Comedy', 'Drama']",7.2,1544,86.0,87.0,24793509,2006-03-17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
733,10069,Stay Alive,"['Horror', 'Thriller']",5.8,513,10.0,55.0,27105095,2006-03-24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
734,1116,The Wind That Shakes the Barley,"['Drama', 'War']",7.4,488,,,22889018,2006-03-24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
735,950,Ice Age: The Meltdown,"['Animation', 'Family', 'Comedy', 'Adventure']",6.6,7645,57.0,71.0,660998756,2006-03-29,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
736,3093,Basic Instinct 2,"['Crime', 'Mystery', 'Thriller']",4.9,511,6.0,26.0,38629478,2006-03-29,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
737,9270,Brick,"['Drama', 'Mystery']",6.9,851,80.0,86.0,3919254,2006-03-31,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
738,9035,Slither,"['Horror', 'Science Fiction', 'Comedy']",6.5,999,86.0,63.0,12834936,2006-03-31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
739,9044,Tristan & Isolde,"['Drama', 'Romance', 'Adventure', 'Action']",6.7,636,31.0,71.0,28000000,2006-04-07,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
740,4257,Scary Movie 4,['Comedy'],5.5,2352,35.0,51.0,178262620,2006-04-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,5820,The Sentinel,"['Action', 'Thriller', 'Crime']",5.9,520,35.0,40.0,78810595,2006-04-19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
742,588,Silent Hill,"['Horror', 'Mystery']",6.5,3063,32.0,63.0,97607453,2006-04-21,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
743,11908,Hatchet,"['Comedy', 'Horror']",5.8,425,55.0,45.0,208550,2006-04-27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
744,9530,RV,"['Comedy', 'Family']",5.8,1244,24.0,45.0,87528173,2006-04-28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
745,9829,United 93,"['Drama', 'History', 'Crime', 'Thriller', 'Action']",7.1,970,90.0,83.0,76286096,2006-04-28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
746,956,Mission: Impossible III,"['Adventure', 'Action', 'Thriller']",6.7,4876,71.0,69.0,397850012,2006-05-03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
747,503,Poseidon,"['Adventure', 'Action', 'Drama', 'Thriller']",5.8,1535,33.0,43.0,181674817,2006-05-10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
748,591,The Da Vinci Code,"['Thriller', 'Mystery']",6.7,7174,26.0,57.0,767820459,2006-05-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
749,7518,Over the Hedge,"['Family', 'Comedy', 'Animation']",6.5,3359,75.0,71.0,343397247,2006-05-17,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
750,10007,See No Evil,"['Horror', 'Thriller']",5.4,447,9.0,50.0,18564467,2006-05-19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
751,36668,X-Men: The Last Stand,"['Adventure', 'Action', 'Science Fiction', 'Thriller']",6.4,7536,57.0,61.0,459359555,2006-05-24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
752,1781,An Inconvenient Truth,['Documentary'],7.0,615,93.0,79.0,46243000,2006-05-24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
753,1887,Marie Antoinette,"['Drama', 'History']",6.6,2022,,,60474340,2006-05-24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
754,3509,A Scanner Darkly,"['Animation', 'Science Fiction', 'Thriller']",6.8,1245,67.0,74.0,7659918,2006-05-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
755,9767,The Break-Up,"['Romance', 'Comedy']",5.8,2079,34.0,46.0,205668210,2006-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
756,9615,The Fast and the Furious: Tokyo Drift,"['Action', 'Crime', 'Drama', 'Thriller']",6.3,4711,37.0,69.0,158468292,2006-06-03,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
757,806,The Omen,['Horror'],5.5,731,26.0,40.0,119188334,2006-06-06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
758,920,Cars,"['Animation', 'Adventure', 'Comedy', 'Family']",6.8,10594,74.0,79.0,461983149,2006-06-08,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
